month,symbol,side
2021-01,WTW,pierre_only
2021-02,ABC,hans_only
2021-02,ANTM,hans_only
2021-02,BF-B,hans_only
2021-02,BLL,hans_only
2021-02,BRK-B,hans_only
2021-02,COG,hans_only
2021-02,FB,hans_only
2021-02,FLT,hans_only
2021-02,LB,hans_only
2021-02,MMC,hans_only
2021-02,NLOK,hans_only
2021-02,PEAK,hans_only
2021-02,PKI,hans_only
2021-02,RE,hans_only
2021-02,VIAC,hans_only
2021-02,WLTW,hans_only
2021-02,WRK,hans_only
2021-02,BALL,pierre_only
2021-02,BBWI,pierre_only
2021-02,BF/B,pierre_only
2021-02,BRK/B,pierre_only
2021-02,COR,pierre_only
2021-02,CPAY,pierre_only
2021-02,CTRA,pierre_only
2021-02,DAY,pierre_only
2021-02,DOC,pierre_only
2021-02,DOW,pierre_only
2021-02,EG,pierre_only
2021-02,ELV,pierre_only
2021-02,FOX,pierre_only
2021-02,FOXA,pierre_only
2021-02,GEN,pierre_only
2021-02,IR,pierre_only
2021-02,META,pierre_only
2021-02,MRSH,pierre_only
2021-02,PSKY,pierre_only
2021-02,RVTY,pierre_only
2021-02,SW,pierre_only
2021-02,WTW,pierre_only
2021-03,ABC,hans_only
2021-03,ANTM,hans_only
2021-03,BF-B,hans_only
2021-03,BLL,hans_only
2021-03,BRK-B,hans_only
2021-03,COG,hans_only
2021-03,FB,hans_only
2021-03,FLT,hans_only
2021-03,LB,hans_only
2021-03,MMC,hans_only
2021-03,NLOK,hans_only
2021-03,PEAK,hans_only
2021-03,PKI,hans_only
2021-03,RE,hans_only
2021-03,VIAC,hans_only
2021-03,WLTW,hans_only
2021-03,WRK,hans_only
2021-03,BALL,pierre_only
2021-03,BBWI,pierre_only
2021-03,BF/B,pierre_only
2021-03,BRK/B,pierre_only
2021-03,COR,pierre_only
2021-03,CPAY,pierre_only
2021-03,CTRA,pierre_only
2021-03,DAY,pierre_only
2021-03,DOC,pierre_only
2021-03,DOW,pierre_only
2021-03,EG,pierre_only
2021-03,ELV,pierre_only
2021-03,FOX,pierre_only
2021-03,FOXA,pierre_only
2021-03,GEN,pierre_only
2021-03,IR,pierre_only
2021-03,META,pierre_only
2021-03,MRSH,pierre_only
2021-03,PSKY,pierre_only
2021-03,RVTY,pierre_only
2021-03,SW,pierre_only
2021-03,WTW,pierre_only
2021-04,ABC,hans_only
2021-04,ANTM,hans_only
2021-04,BF-B,hans_only
2021-04,BLL,hans_only
2021-04,BRK-B,hans_only
2021-04,COG,hans_only
2021-04,FB,hans_only
2021-04,FLT,hans_only
2021-04,LB,hans_only
2021-04,MMC,hans_only
2021-04,NLOK,hans_only
2021-04,PEAK,hans_only
2021-04,PKI,hans_only
2021-04,RE,hans_only
2021-04,VIAC,hans_only
2021-04,WLTW,hans_only
2021-04,WRK,hans_only
2021-04,BALL,pierre_only
2021-04,BBWI,pierre_only
2021-04,BF/B,pierre_only
2021-04,BRK/B,pierre_only
2021-04,COR,pierre_only
2021-04,CPAY,pierre_only
2021-04,CTRA,pierre_only
2021-04,DAY,pierre_only
2021-04,DOC,pierre_only
2021-04,DOW,pierre_only
2021-04,EG,pierre_only
2021-04,ELV,pierre_only
2021-04,FOX,pierre_only
2021-04,FOXA,pierre_only
2021-04,GEN,pierre_only
2021-04,IR,pierre_only
2021-04,META,pierre_only
2021-04,MRSH,pierre_only
2021-04,PSKY,pierre_only
2021-04,RVTY,pierre_only
2021-04,SW,pierre_only
2021-04,WTW,pierre_only
2021-05,A,hans_only
2021-05,AAL,hans_only
2021-05,AAP,hans_only
2021-05,AAPL,hans_only
2021-05,ABBV,hans_only
2021-05,ABC,hans_only
2021-05,ABMD,hans_only
2021-05,ABT,hans_only
2021-05,ACN,hans_only
2021-05,ADBE,hans_only
2021-05,ADI,hans_only
2021-05,ADM,hans_only
2021-05,ADP,hans_only
2021-05,ADSK,hans_only
2021-05,AEE,hans_only
2021-05,AEP,hans_only
2021-05,AES,hans_only
2021-05,AFL,hans_only
2021-05,AIG,hans_only
2021-05,AIZ,hans_only
2021-05,AJG,hans_only
2021-05,AKAM,hans_only
2021-05,ALB,hans_only
2021-05,ALGN,hans_only
2021-05,ALK,hans_only
2021-05,ALL,hans_only
2021-05,ALLE,hans_only
2021-05,ALXN,hans_only
2021-05,AMAT,hans_only
2021-05,AMCR,hans_only
2021-05,AMD,hans_only
2021-05,AME,hans_only
2021-05,AMGN,hans_only
2021-05,AMP,hans_only
2021-05,AMT,hans_only
2021-05,AMZN,hans_only
2021-05,ANET,hans_only
2021-05,ANSS,hans_only
2021-05,ANTM,hans_only
2021-05,AON,hans_only
2021-05,AOS,hans_only
2021-05,APA,hans_only
2021-05,APD,hans_only
2021-05,APH,hans_only
2021-05,APTV,hans_only
2021-05,ARE,hans_only
2021-05,ATO,hans_only
2021-05,ATVI,hans_only
2021-05,AVB,hans_only
2021-05,AVGO,hans_only
2021-05,AVY,hans_only
2021-05,AWK,hans_only
2021-05,AXP,hans_only
2021-05,AZO,hans_only
2021-05,BA,hans_only
2021-05,BAC,hans_only
2021-05,BAX,hans_only
2021-05,BBY,hans_only
2021-05,BDX,hans_only
2021-05,BEN,hans_only
2021-05,BF-B,hans_only
2021-05,BIIB,hans_only
2021-05,BIO,hans_only
2021-05,BK,hans_only
2021-05,BKNG,hans_only
2021-05,BKR,hans_only
2021-05,BLK,hans_only
2021-05,BLL,hans_only
2021-05,BMY,hans_only
2021-05,BR,hans_only
2021-05,BRK-B,hans_only
2021-05,BSX,hans_only
2021-05,BWA,hans_only
2021-05,BXP,hans_only
2021-05,C,hans_only
2021-05,CAG,hans_only
2021-05,CAH,hans_only
2021-05,CARR,hans_only
2021-05,CAT,hans_only
2021-05,CB,hans_only
2021-05,CBOE,hans_only
2021-05,CBRE,hans_only
2021-05,CCI,hans_only
2021-05,CCL,hans_only
2021-05,CDNS,hans_only
2021-05,CDW,hans_only
2021-05,CE,hans_only
2021-05,CERN,hans_only
2021-05,CF,hans_only
2021-05,CFG,hans_only
2021-05,CHD,hans_only
2021-05,CHRW,hans_only
2021-05,CHTR,hans_only
2021-05,CI,hans_only
2021-05,CINF,hans_only
2021-05,CL,hans_only
2021-05,CLX,hans_only
2021-05,CMA,hans_only
2021-05,CMCSA,hans_only
2021-05,CME,hans_only
2021-05,CMG,hans_only
2021-05,CMI,hans_only
2021-05,CMS,hans_only
2021-05,CNC,hans_only
2021-05,CNP,hans_only
2021-05,COF,hans_only
2021-05,COG,hans_only
2021-05,COO,hans_only
2021-05,COP,hans_only
2021-05,COST,hans_only
2021-05,CPB,hans_only
2021-05,CPRT,hans_only
2021-05,CRL,hans_only
2021-05,CRM,hans_only
2021-05,CSCO,hans_only
2021-05,CSX,hans_only
2021-05,CTAS,hans_only
2021-05,CTLT,hans_only
2021-05,CTSH,hans_only
2021-05,CTVA,hans_only
2021-05,CTXS,hans_only
2021-05,CVS,hans_only
2021-05,CVX,hans_only
2021-05,CZR,hans_only
2021-05,D,hans_only
2021-05,DAL,hans_only
2021-05,DD,hans_only
2021-05,DE,hans_only
2021-05,DFS,hans_only
2021-05,DG,hans_only
2021-05,DGX,hans_only
2021-05,DHI,hans_only
2021-05,DHR,hans_only
2021-05,DIS,hans_only
2021-05,DISCA,hans_only
2021-05,DISCK,hans_only
2021-05,DISH,hans_only
2021-05,DLR,hans_only
2021-05,DLTR,hans_only
2021-05,DOV,hans_only
2021-05,DPZ,hans_only
2021-05,DRE,hans_only
2021-05,DRI,hans_only
2021-05,DTE,hans_only
2021-05,DUK,hans_only
2021-05,DVA,hans_only
2021-05,DVN,hans_only
2021-05,DXC,hans_only
2021-05,DXCM,hans_only
2021-05,EA,hans_only
2021-05,EBAY,hans_only
2021-05,ECL,hans_only
2021-05,ED,hans_only
2021-05,EFX,hans_only
2021-05,EIX,hans_only
2021-05,EL,hans_only
2021-05,EMN,hans_only
2021-05,EMR,hans_only
2021-05,ENPH,hans_only
2021-05,EOG,hans_only
2021-05,EQIX,hans_only
2021-05,EQR,hans_only
2021-05,ES,hans_only
2021-05,ESS,hans_only
2021-05,ETN,hans_only
2021-05,ETR,hans_only
2021-05,ETSY,hans_only
2021-05,EVRG,hans_only
2021-05,EW,hans_only
2021-05,EXC,hans_only
2021-05,EXPD,hans_only
2021-05,EXPE,hans_only
2021-05,EXR,hans_only
2021-05,F,hans_only
2021-05,FANG,hans_only
2021-05,FAST,hans_only
2021-05,FB,hans_only
2021-05,FBHS,hans_only
2021-05,FCX,hans_only
2021-05,FDX,hans_only
2021-05,FE,hans_only
2021-05,FFIV,hans_only
2021-05,FIS,hans_only
2021-05,FISV,hans_only
2021-05,FITB,hans_only
2021-05,FLT,hans_only
2021-05,FMC,hans_only
2021-05,FRC,hans_only
2021-05,FRT,hans_only
2021-05,FTNT,hans_only
2021-05,FTV,hans_only
2021-05,GD,hans_only
2021-05,GE,hans_only
2021-05,GILD,hans_only
2021-05,GIS,hans_only
2021-05,GL,hans_only
2021-05,GLW,hans_only
2021-05,GM,hans_only
2021-05,GNRC,hans_only
2021-05,GOOG,hans_only
2021-05,GOOGL,hans_only
2021-05,GPC,hans_only
2021-05,GPN,hans_only
2021-05,GPS,hans_only
2021-05,GRMN,hans_only
2021-05,GS,hans_only
2021-05,GWW,hans_only
2021-05,HAL,hans_only
2021-05,HAS,hans_only
2021-05,HBAN,hans_only
2021-05,HBI,hans_only
2021-05,HCA,hans_only
2021-05,HD,hans_only
2021-05,HES,hans_only
2021-05,HFC,hans_only
2021-05,HIG,hans_only
2021-05,HII,hans_only
2021-05,HLT,hans_only
2021-05,HOLX,hans_only
2021-05,HON,hans_only
2021-05,HPE,hans_only
2021-05,HPQ,hans_only
2021-05,HRL,hans_only
2021-05,HSIC,hans_only
2021-05,HST,hans_only
2021-05,HSY,hans_only
2021-05,HUM,hans_only
2021-05,HWM,hans_only
2021-05,IBM,hans_only
2021-05,ICE,hans_only
2021-05,IDXX,hans_only
2021-05,IEX,hans_only
2021-05,IFF,hans_only
2021-05,ILMN,hans_only
2021-05,INCY,hans_only
2021-05,INFO,hans_only
2021-05,INTC,hans_only
2021-05,INTU,hans_only
2021-05,IP,hans_only
2021-05,IPG,hans_only
2021-05,IPGP,hans_only
2021-05,IQV,hans_only
2021-05,IRM,hans_only
2021-05,ISRG,hans_only
2021-05,IT,hans_only
2021-05,ITW,hans_only
2021-05,IVZ,hans_only
2021-05,J,hans_only
2021-05,JBHT,hans_only
2021-05,JCI,hans_only
2021-05,JKHY,hans_only
2021-05,JNJ,hans_only
2021-05,JNPR,hans_only
2021-05,JPM,hans_only
2021-05,K,hans_only
2021-05,KEY,hans_only
2021-05,KEYS,hans_only
2021-05,KHC,hans_only
2021-05,KIM,hans_only
2021-05,KLAC,hans_only
2021-05,KMB,hans_only
2021-05,KMI,hans_only
2021-05,KMX,hans_only
2021-05,KO,hans_only
2021-05,KR,hans_only
2021-05,KSU,hans_only
2021-05,L,hans_only
2021-05,LB,hans_only
2021-05,LDOS,hans_only
2021-05,LEG,hans_only
2021-05,LEN,hans_only
2021-05,LH,hans_only
2021-05,LHX,hans_only
2021-05,LIN,hans_only
2021-05,LKQ,hans_only
2021-05,LLY,hans_only
2021-05,LMT,hans_only
2021-05,LNC,hans_only
2021-05,LNT,hans_only
2021-05,LOW,hans_only
2021-05,LRCX,hans_only
2021-05,LUMN,hans_only
2021-05,LUV,hans_only
2021-05,LVS,hans_only
2021-05,LW,hans_only
2021-05,LYB,hans_only
2021-05,LYV,hans_only
2021-05,MA,hans_only
2021-05,MAA,hans_only
2021-05,MAR,hans_only
2021-05,MAS,hans_only
2021-05,MCD,hans_only
2021-05,MCHP,hans_only
2021-05,MCK,hans_only
2021-05,MCO,hans_only
2021-05,MDLZ,hans_only
2021-05,MDT,hans_only
2021-05,MET,hans_only
2021-05,MGM,hans_only
2021-05,MHK,hans_only
2021-05,MKC,hans_only
2021-05,MKTX,hans_only
2021-05,MLM,hans_only
2021-05,MMC,hans_only
2021-05,MMM,hans_only
2021-05,MNST,hans_only
2021-05,MO,hans_only
2021-05,MOS,hans_only
2021-05,MPC,hans_only
2021-05,MPWR,hans_only
2021-05,MRK,hans_only
2021-05,MRO,hans_only
2021-05,MS,hans_only
2021-05,MSCI,hans_only
2021-05,MSFT,hans_only
2021-05,MSI,hans_only
2021-05,MTB,hans_only
2021-05,MTD,hans_only
2021-05,MU,hans_only
2021-05,MXIM,hans_only
2021-05,NCLH,hans_only
2021-05,NDAQ,hans_only
2021-05,NEE,hans_only
2021-05,NEM,hans_only
2021-05,NFLX,hans_only
2021-05,NI,hans_only
2021-05,NKE,hans_only
2021-05,NLOK,hans_only
2021-05,NLSN,hans_only
2021-05,NOC,hans_only
2021-05,NOV,hans_only
2021-05,NOW,hans_only
2021-05,NRG,hans_only
2021-05,NSC,hans_only
2021-05,NTAP,hans_only
2021-05,NTRS,hans_only
2021-05,NUE,hans_only
2021-05,NVDA,hans_only
2021-05,NVR,hans_only
2021-05,NWL,hans_only
2021-05,NWS,hans_only
2021-05,NWSA,hans_only
2021-05,NXPI,hans_only
2021-05,O,hans_only
2021-05,ODFL,hans_only
2021-05,OKE,hans_only
2021-05,OMC,hans_only
2021-05,ORCL,hans_only
2021-05,ORLY,hans_only
2021-05,OTIS,hans_only
2021-05,OXY,hans_only
2021-05,PAYC,hans_only
2021-05,PAYX,hans_only
2021-05,PBCT,hans_only
2021-05,PCAR,hans_only
2021-05,PEAK,hans_only
2021-05,PEG,hans_only
2021-05,PENN,hans_only
2021-05,PEP,hans_only
2021-05,PFE,hans_only
2021-05,PFG,hans_only
2021-05,PG,hans_only
2021-05,PGR,hans_only
2021-05,PH,hans_only
2021-05,PHM,hans_only
2021-05,PKG,hans_only
2021-05,PKI,hans_only
2021-05,PLD,hans_only
2021-05,PM,hans_only
2021-05,PNC,hans_only
2021-05,PNR,hans_only
2021-05,PNW,hans_only
2021-05,POOL,hans_only
2021-05,PPG,hans_only
2021-05,PPL,hans_only
2021-05,PRGO,hans_only
2021-05,PRU,hans_only
2021-05,PSA,hans_only
2021-05,PSX,hans_only
2021-05,PTC,hans_only
2021-05,PVH,hans_only
2021-05,PWR,hans_only
2021-05,PXD,hans_only
2021-05,PYPL,hans_only
2021-05,QCOM,hans_only
2021-05,QRVO,hans_only
2021-05,RCL,hans_only
2021-05,RE,hans_only
2021-05,REG,hans_only
2021-05,REGN,hans_only
2021-05,RF,hans_only
2021-05,RHI,hans_only
2021-05,RJF,hans_only
2021-05,RL,hans_only
2021-05,RMD,hans_only
2021-05,ROK,hans_only
2021-05,ROL,hans_only
2021-05,ROP,hans_only
2021-05,ROST,hans_only
2021-05,RSG,hans_only
2021-05,RTX,hans_only
2021-05,SBAC,hans_only
2021-05,SBUX,hans_only
2021-05,SCHW,hans_only
2021-05,SEE,hans_only
2021-05,SHW,hans_only
2021-05,SIVB,hans_only
2021-05,SJM,hans_only
2021-05,SLB,hans_only
2021-05,SNA,hans_only
2021-05,SNPS,hans_only
2021-05,SO,hans_only
2021-05,SPG,hans_only
2021-05,SPGI,hans_only
2021-05,SRE,hans_only
2021-05,STE,hans_only
2021-05,STT,hans_only
2021-05,STX,hans_only
2021-05,STZ,hans_only
2021-05,SWK,hans_only
2021-05,SWKS,hans_only
2021-05,SYF,hans_only
2021-05,SYK,hans_only
2021-05,SYY,hans_only
2021-05,T,hans_only
2021-05,TAP,hans_only
2021-05,TDG,hans_only
2021-05,TDY,hans_only
2021-05,TEL,hans_only
2021-05,TER,hans_only
2021-05,TFC,hans_only
2021-05,TFX,hans_only
2021-05,TGT,hans_only
2021-05,TJX,hans_only
2021-05,TMO,hans_only
2021-05,TMUS,hans_only
2021-05,TPR,hans_only
2021-05,TRMB,hans_only
2021-05,TROW,hans_only
2021-05,TRV,hans_only
2021-05,TSCO,hans_only
2021-05,TSLA,hans_only
2021-05,TSN,hans_only
2021-05,TT,hans_only
2021-05,TTWO,hans_only
2021-05,TWTR,hans_only
2021-05,TXN,hans_only
2021-05,TXT,hans_only
2021-05,TYL,hans_only
2021-05,UA,hans_only
2021-05,UAA,hans_only
2021-05,UAL,hans_only
2021-05,UDR,hans_only
2021-05,UHS,hans_only
2021-05,ULTA,hans_only
2021-05,UNH,hans_only
2021-05,UNM,hans_only
2021-05,UNP,hans_only
2021-05,UPS,hans_only
2021-05,URI,hans_only
2021-05,USB,hans_only
2021-05,V,hans_only
2021-05,VFC,hans_only
2021-05,VIAC,hans_only
2021-05,VLO,hans_only
2021-05,VMC,hans_only
2021-05,VNO,hans_only
2021-05,VRSK,hans_only
2021-05,VRSN,hans_only
2021-05,VRTX,hans_only
2021-05,VTR,hans_only
2021-05,VTRS,hans_only
2021-05,VZ,hans_only
2021-05,WAB,hans_only
2021-05,WAT,hans_only
2021-05,WBA,hans_only
2021-05,WDC,hans_only
2021-05,WEC,hans_only
2021-05,WELL,hans_only
2021-05,WFC,hans_only
2021-05,WHR,hans_only
2021-05,WLTW,hans_only
2021-05,WM,hans_only
2021-05,WMB,hans_only
2021-05,WMT,hans_only
2021-05,WRB,hans_only
2021-05,WRK,hans_only
2021-05,WST,hans_only
2021-05,WU,hans_only
2021-05,WY,hans_only
2021-05,WYNN,hans_only
2021-05,XEL,hans_only
2021-05,XLNX,hans_only
2021-05,XOM,hans_only
2021-05,XRAY,hans_only
2021-05,XYL,hans_only
2021-05,YUM,hans_only
2021-05,ZBH,hans_only
2021-05,ZBRA,hans_only
2021-05,ZION,hans_only
2021-05,ZTS,hans_only
2021-06,ABC,hans_only
2021-06,ANTM,hans_only
2021-06,BF-B,hans_only
2021-06,BLL,hans_only
2021-06,BRK-B,hans_only
2021-06,COG,hans_only
2021-06,FB,hans_only
2021-06,FLT,hans_only
2021-06,LB,hans_only
2021-06,MMC,hans_only
2021-06,NLOK,hans_only
2021-06,PEAK,hans_only
2021-06,PKI,hans_only
2021-06,RE,hans_only
2021-06,VIAC,hans_only
2021-06,WLTW,hans_only
2021-06,WRK,hans_only
2021-06,BALL,pierre_only
2021-06,BBWI,pierre_only
2021-06,BF/B,pierre_only
2021-06,BRK/B,pierre_only
2021-06,COR,pierre_only
2021-06,CPAY,pierre_only
2021-06,CTRA,pierre_only
2021-06,DAY,pierre_only
2021-06,DOC,pierre_only
2021-06,DOW,pierre_only
2021-06,EG,pierre_only
2021-06,ELV,pierre_only
2021-06,FOX,pierre_only
2021-06,FOXA,pierre_only
2021-06,GEN,pierre_only
2021-06,IR,pierre_only
2021-06,META,pierre_only
2021-06,MRSH,pierre_only
2021-06,PSKY,pierre_only
2021-06,RVTY,pierre_only
2021-06,SW,pierre_only
2021-06,WTW,pierre_only
2021-07,ABC,hans_only
2021-07,ANTM,hans_only
2021-07,BF-B,hans_only
2021-07,BLL,hans_only
2021-07,BRK-B,hans_only
2021-07,COG,hans_only
2021-07,FB,hans_only
2021-07,FLT,hans_only
2021-07,LB,hans_only
2021-07,MMC,hans_only
2021-07,NLOK,hans_only
2021-07,PEAK,hans_only
2021-07,PKI,hans_only
2021-07,RE,hans_only
2021-07,VIAC,hans_only
2021-07,WLTW,hans_only
2021-07,WRK,hans_only
2021-07,BALL,pierre_only
2021-07,BBWI,pierre_only
2021-07,BF/B,pierre_only
2021-07,BRK/B,pierre_only
2021-07,COR,pierre_only
2021-07,CPAY,pierre_only
2021-07,CTRA,pierre_only
2021-07,DAY,pierre_only
2021-07,DOC,pierre_only
2021-07,DOW,pierre_only
2021-07,EG,pierre_only
2021-07,ELV,pierre_only
2021-07,FOX,pierre_only
2021-07,FOXA,pierre_only
2021-07,GEN,pierre_only
2021-07,IR,pierre_only
2021-07,META,pierre_only
2021-07,MRSH,pierre_only
2021-07,PSKY,pierre_only
2021-07,RVTY,pierre_only
2021-07,SW,pierre_only
2021-07,WTW,pierre_only
2021-08,ABC,hans_only
2021-08,ANTM,hans_only
2021-08,BF-B,hans_only
2021-08,BLL,hans_only
2021-08,BRK-B,hans_only
2021-08,COG,hans_only
2021-08,FB,hans_only
2021-08,FLT,hans_only
2021-08,MMC,hans_only
2021-08,NLOK,hans_only
2021-08,PEAK,hans_only
2021-08,PKI,hans_only
2021-08,RE,hans_only
2021-08,VIAC,hans_only
2021-08,WLTW,hans_only
2021-08,WRK,hans_only
2021-08,BALL,pierre_only
2021-08,BF/B,pierre_only
2021-08,BRK/B,pierre_only
2021-08,COR,pierre_only
2021-08,CPAY,pierre_only
2021-08,CTRA,pierre_only
2021-08,DAY,pierre_only
2021-08,DOC,pierre_only
2021-08,DOW,pierre_only
2021-08,EG,pierre_only
2021-08,ELV,pierre_only
2021-08,FOX,pierre_only
2021-08,FOXA,pierre_only
2021-08,GEN,pierre_only
2021-08,IR,pierre_only
2021-08,META,pierre_only
2021-08,MRSH,pierre_only
2021-08,PSKY,pierre_only
2021-08,RVTY,pierre_only
2021-08,SW,pierre_only
2021-08,WTW,pierre_only
2021-09,ABC,hans_only
2021-09,ANTM,hans_only
2021-09,BF-B,hans_only
2021-09,BLL,hans_only
2021-09,BRK-B,hans_only
2021-09,CDAY,hans_only
2021-09,COG,hans_only
2021-09,FB,hans_only
2021-09,FLT,hans_only
2021-09,MMC,hans_only
2021-09,NLOK,hans_only
2021-09,PEAK,hans_only
2021-09,PKI,hans_only
2021-09,RE,hans_only
2021-09,VIAC,hans_only
2021-09,WLTW,hans_only
2021-09,WRK,hans_only
2021-09,BALL,pierre_only
2021-09,BF/B,pierre_only
2021-09,BRK/B,pierre_only
2021-09,COR,pierre_only
2021-09,CPAY,pierre_only
2021-09,CTRA,pierre_only
2021-09,DAY,pierre_only
2021-09,DOC,pierre_only
2021-09,DOW,pierre_only
2021-09,EG,pierre_only
2021-09,ELV,pierre_only
2021-09,FOX,pierre_only
2021-09,FOXA,pierre_only
2021-09,GEN,pierre_only
2021-09,IR,pierre_only
2021-09,META,pierre_only
2021-09,MRSH,pierre_only
2021-09,PSKY,pierre_only
2021-09,RVTY,pierre_only
2021-09,SW,pierre_only
2021-09,WTW,pierre_only
2021-10,ABC,hans_only
2021-10,ANTM,hans_only
2021-10,BF-B,hans_only
2021-10,BLL,hans_only
2021-10,BRK-B,hans_only
2021-10,CDAY,hans_only
2021-10,FB,hans_only
2021-10,FLT,hans_only
2021-10,MMC,hans_only
2021-10,NLOK,hans_only
2021-10,PEAK,hans_only
2021-10,PKI,hans_only
2021-10,RE,hans_only
2021-10,VIAC,hans_only
2021-10,WLTW,hans_only
2021-10,WRK,hans_only
2021-10,BALL,pierre_only
2021-10,BF/B,pierre_only
2021-10,BRK/B,pierre_only
2021-10,COR,pierre_only
2021-10,CPAY,pierre_only
2021-10,DAY,pierre_only
2021-10,DOC,pierre_only
2021-10,DOW,pierre_only
2021-10,EG,pierre_only
2021-10,ELV,pierre_only
2021-10,FOX,pierre_only
2021-10,FOXA,pierre_only
2021-10,GEN,pierre_only
2021-10,IR,pierre_only
2021-10,META,pierre_only
2021-10,MRSH,pierre_only
2021-10,PSKY,pierre_only
2021-10,RVTY,pierre_only
2021-10,SW,pierre_only
2021-10,WTW,pierre_only
2021-11,ABC,hans_only
2021-11,ANTM,hans_only
2021-11,BF-B,hans_only
2021-11,BLL,hans_only
2021-11,BRK-B,hans_only
2021-11,CDAY,hans_only
2021-11,FB,hans_only
2021-11,FLT,hans_only
2021-11,MMC,hans_only
2021-11,NLOK,hans_only
2021-11,PEAK,hans_only
2021-11,PKI,hans_only
2021-11,RE,hans_only
2021-11,VIAC,hans_only
2021-11,WLTW,hans_only
2021-11,WRK,hans_only
2021-11,BALL,pierre_only
2021-11,BF/B,pierre_only
2021-11,BRK/B,pierre_only
2021-11,COR,pierre_only
2021-11,CPAY,pierre_only
2021-11,DAY,pierre_only
2021-11,DOC,pierre_only
2021-11,DOW,pierre_only
2021-11,EG,pierre_only
2021-11,ELV,pierre_only
2021-11,FOX,pierre_only
2021-11,FOXA,pierre_only
2021-11,GEN,pierre_only
2021-11,IR,pierre_only
2021-11,META,pierre_only
2021-11,MRSH,pierre_only
2021-11,PSKY,pierre_only
2021-11,RVTY,pierre_only
2021-11,SW,pierre_only
2021-11,WTW,pierre_only
2021-12,ABC,hans_only
2021-12,ANTM,hans_only
2021-12,BF-B,hans_only
2021-12,BLL,hans_only
2021-12,BRK-B,hans_only
2021-12,CDAY,hans_only
2021-12,FB,hans_only
2021-12,FLT,hans_only
2021-12,MMC,hans_only
2021-12,NLOK,hans_only
2021-12,PEAK,hans_only
2021-12,PKI,hans_only
2021-12,RE,hans_only
2021-12,VIAC,hans_only
2021-12,WLTW,hans_only
2021-12,WRK,hans_only
2021-12,BALL,pierre_only
2021-12,BF/B,pierre_only
2021-12,BRK/B,pierre_only
2021-12,COR,pierre_only
2021-12,CPAY,pierre_only
2021-12,DAY,pierre_only
2021-12,DOC,pierre_only
2021-12,DOW,pierre_only
2021-12,EG,pierre_only
2021-12,ELV,pierre_only
2021-12,FOX,pierre_only
2021-12,FOXA,pierre_only
2021-12,GEN,pierre_only
2021-12,IR,pierre_only
2021-12,META,pierre_only
2021-12,MRSH,pierre_only
2021-12,PSKY,pierre_only
2021-12,RVTY,pierre_only
2021-12,SW,pierre_only
2021-12,WTW,pierre_only
2022-01,ABC,hans_only
2022-01,ANTM,hans_only
2022-01,BF-B,hans_only
2022-01,BLL,hans_only
2022-01,BRK-B,hans_only
2022-01,CDAY,hans_only
2022-01,FB,hans_only
2022-01,FLT,hans_only
2022-01,MMC,hans_only
2022-01,NLOK,hans_only
2022-01,PEAK,hans_only
2022-01,PKI,hans_only
2022-01,RE,hans_only
2022-01,VIAC,hans_only
2022-01,WRK,hans_only
2022-01,BALL,pierre_only
2022-01,BF/B,pierre_only
2022-01,BRK/B,pierre_only
2022-01,COR,pierre_only
2022-01,CPAY,pierre_only
2022-01,DAY,pierre_only
2022-01,DOC,pierre_only
2022-01,DOW,pierre_only
2022-01,EG,pierre_only
2022-01,ELV,pierre_only
2022-01,FOX,pierre_only
2022-01,FOXA,pierre_only
2022-01,GEN,pierre_only
2022-01,IR,pierre_only
2022-01,META,pierre_only
2022-01,MRSH,pierre_only
2022-01,PSKY,pierre_only
2022-01,RVTY,pierre_only
2022-01,SW,pierre_only
2022-02,ABC,hans_only
2022-02,ANTM,hans_only
2022-02,BF-B,hans_only
2022-02,BLL,hans_only
2022-02,BRK-B,hans_only
2022-02,CDAY,hans_only
2022-02,FB,hans_only
2022-02,FLT,hans_only
2022-02,MMC,hans_only
2022-02,NLOK,hans_only
2022-02,PARA,hans_only
2022-02,PEAK,hans_only
2022-02,PKI,hans_only
2022-02,RE,hans_only
2022-02,WRK,hans_only
2022-02,BALL,pierre_only
2022-02,BF/B,pierre_only
2022-02,BRK/B,pierre_only
2022-02,CEG,pierre_only
2022-02,COR,pierre_only
2022-02,CPAY,pierre_only
2022-02,DAY,pierre_only
2022-02,DOC,pierre_only
2022-02,DOW,pierre_only
2022-02,EG,pierre_only
2022-02,ELV,pierre_only
2022-02,FOX,pierre_only
2022-02,FOXA,pierre_only
2022-02,GEN,pierre_only
2022-02,IR,pierre_only
2022-02,META,pierre_only
2022-02,MRSH,pierre_only
2022-02,PSKY,pierre_only
2022-02,RVTY,pierre_only
2022-02,SW,pierre_only
2022-03,ABC,hans_only
2022-03,ANTM,hans_only
2022-03,BF-B,hans_only
2022-03,BLL,hans_only
2022-03,BRK-B,hans_only
2022-03,CDAY,hans_only
2022-03,FB,hans_only
2022-03,FLT,hans_only
2022-03,MMC,hans_only
2022-03,NLOK,hans_only
2022-03,PARA,hans_only
2022-03,PEAK,hans_only
2022-03,PKI,hans_only
2022-03,RE,hans_only
2022-03,WRK,hans_only
2022-03,BALL,pierre_only
2022-03,BF/B,pierre_only
2022-03,BRK/B,pierre_only
2022-03,CEG,pierre_only
2022-03,COR,pierre_only
2022-03,CPAY,pierre_only
