total_return,cagr,annual_volatility,sharpe_0rf,sortino_0rf,max_drawdown,calmar,positive_month_rate,months,strategy,regime
-0.028766678631626297,-0.01024895888572852,0.2016035089195848,0.04835835994518556,0.07054492261237792,-0.2997750752583155,-0.03418882933111439,0.5588235294117647,34,no_sector_rotation_n10,RISK_ON
0.5929863503259474,0.41794387476816497,0.15137344270048023,2.410870186857809,3.4126281353702774,-0.06088778059504729,6.864166679810976,0.8125,16,no_sector_rotation_n10,STAGFLATION
-0.04939849005945163,-0.03148953964297274,0.1690559001386593,-0.11003640668709104,-0.20957881494669747,-0.2084536698909255,-0.15106253422858812,0.47368421052631576,19,no_value_n10,HIGH_REAL_RATES
0.15493334049154717,0.14220708053250863,0.2242118536402298,0.6996631814966212,1.190578451276853,-0.20992707556344037,0.6774118114627543,0.6153846153846154,13,no_value_n10,NEUTRAL
0.3082037477542061,0.17491171289920526,0.1134179711279244,1.4842629289391962,2.5134320393273284,-0.04947136065447244,3.5356155679820063,0.65,20,no_value_n10,RECESSION
0.0056319955206007855,0.0019841523472601263,0.2186646446218322,0.11684794103296715,0.17792122335545643,-0.2530962227432222,0.007839517815614106,0.5882352941176471,34,no_value_n10,RISK_ON
0.0978981252981892,0.07255984258144377,0.14534157769034053,0.5500577657486637,1.2430800945482423,-0.0829845754642139,0.8743774632279023,0.5,16,no_value_n10,STAGFLATION
0.1813045157528077,0.1109697398981373,0.1821076638587149,0.6631494919421193,1.709498206777793,-0.07433146172656635,1.4929040452123423,0.47368421052631576,19,static_neutral_n10_invvol,HIGH_REAL_RATES
0.23105717355014632,0.2115288055750708,0.24400618291560217,0.9064154894869151,1.2185502341070622,-0.21026504756987308,1.0060103094632395,0.6153846153846154,13,static_neutral_n10_invvol,NEUTRAL
0.8206495434206986,0.4326358476048744,0.13035742608493728,2.8600164476298535,11.273882247099714,-0.02850883034602547,15.175503251230014,0.7,20,static_neutral_n10_invvol,RECESSION
0.038538159821790874,0.013435613513300249,0.19388870244846193,0.16483379175197732,0.23825163803670238,-0.203874441889625,0.06590141161771576,0.6176470588235294,34,static_neutral_n10_invvol,RISK_ON
0.2667870405212056,0.19406428571639456,0.1586121645810438,1.1999274414108567,2.3445305029525736,-0.09375814565438845,2.069839205563588,0.5,16,static_neutral_n10_invvol,STAGFLATION
