total_return,cagr,annual_volatility,sharpe_0rf,sortino_0rf,max_drawdown,calmar,positive_month_rate,months,portfolio,avg_monthly_turnover_half_l1,avg_monthly_traded_notional,annualized_excess_return_arith_vs_spy,information_ratio_vs_spy,active_t_stat_iid,avg_max_stock_weight,peak_max_stock_weight,avg_top3_stock_weight,avg_effective_stock_count,avg_max_sector_weight,peak_max_sector_weight,avg_effective_sector_count,avg_valid_weight_fraction,period
1.1898884121485063,0.1902805311655975,0.16374333647721545,1.1498038649285234,2.454657686974194,-0.18911260747469416,1.0061758108383103,0.6111111111111112,54,dynamic_no_macro_sector_n10,0.5226655695186456,1.0453311390372912,0.04946875186298649,0.38082238927880663,0.8078462816601221,0.14941861446637197,0.1876022052650245,0.4026217269251767,9.210312258028116,0.41310349277885594,0.6236172335713068,3.6170154901431038,1.0,2022-2026
1.090494546237641,0.17805740388501246,0.16996551765709778,1.0525611214991892,2.0154998136380766,-0.12066866325495229,1.4755894287882145,0.6296296296296297,54,full_dynamic_n10_equal,0.5098215319565432,1.0196430639130865,0.04009512660653761,0.26604732164634837,0.5643715957579545,0.09999999999999996,0.1,0.3000000000000001,9.999999999999998,0.4462962962962963,0.7000000000000001,3.3583462330087777,1.0,2022-2026
1.1135075962915528,0.18092704734984255,0.1624609031763534,1.10839054229253,2.423765914650204,-0.13211714801308172,1.369444088604818,0.6666666666666666,54,full_dynamic_n10_invvol,0.530994000938314,1.061988001876628,0.041266159298165093,0.2798689179969527,0.5936916292769612,0.1478191875015382,0.19730806879938725,0.39836153769448185,9.288735125458167,0.46097719805196147,0.7871258440932224,3.2606959061086918,1.0,2022-2026
1.0767546197401,0.17633235152062743,0.17076250968085313,1.0396845340957708,1.9871729622066672,-0.12437736144346312,1.4177206323900104,0.6296296296296297,54,full_dynamic_n10_score,0.5040852427637861,1.0081704855275722,0.03873517104375488,0.25539982260581595,0.5417848394352414,0.10620607935258203,0.11279626532638742,0.31153718333868513,9.989814492774054,0.44805216981815343,0.7045244271516787,3.3479171874583207,1.0,2022-2026
0.8003577946705611,0.1395841631087802,0.15230934613632996,0.9368003377529159,1.5781990128820014,-0.13310349921989317,1.0486889069548853,0.6481481481481481,54,full_dynamic_n20_invvol,0.46535458106274535,0.9307091621254907,0.0038794776286322063,0.029587651336485294,0.0627648866982359,0.07832838235283193,0.10188945956306295,0.21819689677937648,18.48207707659381,0.3853045498024572,0.7091680134781095,4.075438461746516,1.0,2022-2026
0.34921240833452916,0.06882533415472625,0.20187699843343307,0.42982397563210417,0.7169194843387706,-0.31847789255506453,0.21610710119486995,0.5925925925925926,54,full_dynamic_n5_invvol,0.5849595695906508,1.1699191391813015,-0.052032395219473185,-0.2771453020883066,-0.5879139674419076,0.26892765991313805,0.36703269911918157,0.6966967548667083,4.68983343066014,0.542498652008346,0.9133814420847931,2.5811996245111377,1.0,2022-2026
0.9196996147927647,0.15595446915100686,0.16452928956792445,0.9663739214243361,1.475696143708715,-0.17023166866647188,0.9161307668114458,0.6666666666666666,54,full_dynamic_strict_12_30,0.5397519036065311,1.0795038072130623,0.02019284547410779,0.14171664583537422,0.30062640383161626,0.1197528550910725,0.12,0.35549916437936696,9.692949208874879,0.29560435883175995,0.30000000000000004,4.427321817104074,1.0,2022-2026
1.64036607510931,0.24080388078685888,0.2069367428820042,1.1515926479312089,2.2341924412834775,-0.12429584805444116,1.9373445256303943,0.5925925925925926,54,hyp_no_growth_low_vol_macro_sector_n10,0.47863537118155874,0.9572707423631175,0.09950286241493941,0.5935541234113957,1.2591184369963044,0.1591432836475807,0.21205013485515672,0.41529751416311217,9.080986026075967,0.41263850089902465,0.6289179046850748,3.486995072169159,1.0,2022-2026
1.4026183224714996,0.21505690783171816,0.21055900311653167,1.034720308780977,1.7641692868972783,-0.141779289598446,1.5168428932096676,0.6481481481481481,54,hyp_no_growth_low_vol_n10,0.48599500162263576,0.9719900032452715,0.07906570744654488,0.4473603582313121,0.9489946288182117,0.159134045266938,0.2274534008657788,0.41087294987112455,9.099777632631595,0.4662535321899283,0.8661384633668445,3.2075894643111025,1.0,2022-2026
1.1359262893379043,0.1836993015819246,0.21481145724535083,0.8942196769045531,1.707370458790638,-0.14334093385649904,1.2815550773921216,0.5555555555555556,54,hyp_static_neutral_no_growth_low_vol_n10,0.47484023849457657,0.9496804769891531,0.053284662618526414,0.30745890586648883,0.6522188318231721,0.15729688857801513,0.20090477882196373,0.41503273397321777,9.111766919539626,0.46707584018875975,0.7824280064545988,3.0239415071549027,1.0,2022-2026
1.2715243507579221,0.20000109885634765,0.16742821182091688,1.177004686890765,3.0608330525501364,-0.09007393579746736,2.2204103449643102,0.6481481481481481,54,no_growth_n10,0.536913707207903,1.073827414415806,0.05825982075615156,0.3624617659058432,0.7688975177786181,0.14477276554940083,0.1924707165971654,0.39640206782277637,9.299967922714137,0.44051997505811186,0.7476200633848953,3.3197420956008212,1.0,2022-2026
1.2670445905427736,0.1994747910127148,0.19681178464377097,1.0262103672614455,1.8402520647820564,-0.18126632321597824,1.1004514654111521,0.6296296296296297,54,no_low_vol_n10,0.47310587340888616,0.9462117468177723,0.06316632452585723,0.38625644987378965,0.8193736649483954,0.15757583896797273,0.20721005547503762,0.4096259426764708,9.112270754725191,0.4499656881665367,0.8624494443205268,3.3076345078777534,1.0,2022-2026
0.8955332970308492,0.15270477663625348,0.16754165921095437,0.9347563688196731,1.5277378171757667,-0.16685007281649977,0.9152215162902376,0.6296296296296297,54,no_momentum_n10,0.538219308943557,1.076438617887114,0.017806663715247372,0.113504600974884,0.2407796191356411,0.14043956441407948,0.18562750448748733,0.3860059402904251,9.41091740568469,0.48748220025888966,0.8813410028005159,3.078490940246414,1.0,2022-2026
0.8864146529361363,0.15147019884631274,0.17133253217592018,0.9113496741259759,1.5582388946549264,-0.1651586972646777,0.9171191184898472,0.6296296296296297,54,no_quality_n10,0.5620859037799972,1.1241718075599945,0.017339878090895697,0.1093854756021671,0.23204163468482403,0.14305005767770854,0.1926167466659668,0.38763804063661317,9.400666534354118,0.4985214344617386,0.9469314236320865,3.003781044086096,1.0,2022-2026
0.8480181423635542,0.1462201825584355,0.16551634418686084,0.9097183577498881,1.4170090513790747,-0.25289094181129634,0.578194622200201,0.6111111111111112,54,no_sector_rotation_n10,0.4408695879165914,0.8817391758331828,0.011769287539628808,0.08525015323124395,0.18084288434101461,0.14735141237614324,0.2176000297939359,0.3971726195805398,9.258263263242492,0.3508508123983148,0.6224712647109085,4.436999582898818,1.0,2022-2026
0.11710385358622433,0.02491407091989628,0.15327936547855828,0.2351696254940503,0.45134841432539496,-0.17651928376919068,0.1411407886317559,0.5185185185185185,54,no_value_n10,0.5309067526025937,1.0618135052051874,-0.10275731829924925,-0.7440057175144332,-1.578274464288056,0.14133246959773849,0.19536656991109283,0.3857669876922236,9.401500081969399,0.5247450277182362,1.0,2.926177006036601,1.0,2022-2026
0.8050051925611867,0.14023721756568364,0.16962015274277173,0.8592226799380025,1.8807148222064383,-0.16872707000993792,0.8311483009657179,0.5185185185185185,54,static_neutral_n10_invvol,0.48928589728186833,0.9785717945637367,0.006937512936330235,0.04984531983047071,0.10573789098761441,0.15455428419798117,0.19380697558418333,0.4135615910584241,9.123553516244746,0.4672255725035779,0.854439021272983,3.0801251293365626,1.0,2022-2026
