strategy,category,score_variant,n,allocation,signal_date,execution_date,exit_execution_date,regime,gross_return,net_return,turnover_half_l1,traded_notional,cost,valid_weight_fraction,max_stock_weight,top3_stock_weight,stock_hhi,effective_stock_count,max_sector_weight,sector_hhi,effective_sector_count
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.0398816496843851,0.03863087280436591,0.6253884400095948,1.2507768800191896,0.0012507768800191896,1.0,0.15794542016314359,0.4314979325841492,0.11052403122522161,9.047806064567428,0.3020142141578709,0.2144522406897168,4.663042907753358
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.04074112486853301,0.03952634335754114,0.6073907554959354,1.2147815109918707,0.0012147815109918706,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.30000000000000004,0.20000000000000004,4.999999999999999
full_dynamic_n10_score,allocation,full_dynamic,10,score,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.04114676996496774,0.039930469657576614,0.6081501536955622,1.2163003073911245,0.0012163003073911245,1.0,0.10944646060584323,0.31415247009304387,0.10013864060428043,9.986155134177595,0.29425188892764886,0.19875155462934696,5.03140718504017
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.050312367583351864,0.0491095231161319,0.6014222336099816,1.2028444672199632,0.0012028444672199632,1.0,0.28944240788150216,0.749746605869764,0.2267492041042137,4.410158809379552,0.47498428127012254,0.3341565772971079,2.992609057971264
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.05174522166821873,0.050756143998334,0.4945388349423638,0.9890776698847276,0.0009890776698847276,1.0,0.08145108519697959,0.222519746586697,0.05358175601231163,18.66306882085438,0.3986981657370104,0.23404939171839065,4.272602430871535
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.039353590001373825,0.03852185023588354,0.4158698827451421,0.8317397654902842,0.0008317397654902842,1.0,0.12,0.36,0.10378016417346843,9.635752727549178,0.3,0.20852053889096206,4.795690656271094
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.08373115229463914,0.08239371569564725,0.6687182994959397,1.3374365989918795,0.0013374365989918795,1.0,0.17616190424800385,0.4262454748829748,0.1104022378486055,9.057787409810471,0.3069877656501103,0.21795629994161603,4.588075684290246
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.0645384278100501,0.06297213804649816,0.7831448817759704,1.5662897635519408,0.0015662897635519409,1.0,0.15870265531821096,0.4022390294591698,0.10758865381243092,9.294660399259117,0.3163256574450493,0.24899944596734042,4.016073192914507
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.04859589754890708,0.04783467584429289,0.380610852307093,0.761221704614186,0.0007612217046141861,1.0,0.14793602024894223,0.41137440852623564,0.10900621133642975,9.17378916063475,0.2992935960953537,0.22786762005662117,4.3885129433989665
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.0383113225973434,0.036923602418535185,0.6938600894041062,1.3877201788082123,0.0013877201788082124,1.0,0.14861264859748782,0.41175652618051783,0.10883002102950304,9.188641061907974,0.2565806483144331,0.19090655554212158,5.238164803509643
no_quality_n10,factor_ablation,no_quality,10,invvol,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.05730550869019622,0.0562529063606488,0.5263011647737097,1.0526023295474194,0.0010526023295474194,0.9999999999999999,0.13352441921701602,0.3718641430790721,0.10361136950483513,9.651450461267515,0.5603683398442418,0.41146159847478614,2.430360460628208
no_value_n10,factor_ablation,no_value,10,invvol,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.056216333790815864,0.05519800270353644,0.5091655436397121,1.0183310872794242,0.0010183310872794243,1.0,0.13854349114643993,0.3763156638845489,0.10659752624501374,9.381080736353171,0.43829329759068997,0.29165810601144554,3.428672062900789
no_growth_n10,factor_ablation,no_growth,10,invvol,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.06395993950443037,0.062923764133411,0.5180876855096845,1.036175371019369,0.0010361753710193692,1.0,0.1510387529402979,0.40928407822472845,0.10862581158354218,9.205915108223774,0.4746565009755858,0.27592535496389764,3.6241685731666125
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.07762962495976414,0.07704341576017672,0.29310459979370945,0.5862091995874189,0.0005862091995874189,0.9999999999999999,0.17797955327861117,0.4163415990723056,0.11250365273180281,8.888600287351537,0.5579520140531377,0.3646618742577112,2.7422663859103826
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.07625904906945825,0.07560771842218819,0.32566532363503414,0.6513306472700683,0.0006513306472700683,1.0,0.18909650441282086,0.42240901615463594,0.11421241609493468,8.75561549428031,0.5316952612599697,0.34247598835256887,2.919912735518642
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.11783386585987893,0.11667067292742886,0.5815964662250319,1.1631929324500638,0.001163192932450064,1.0,0.15229541870828614,0.4271244322526204,0.11091356377240233,9.016029834295356,0.28991174860246083,0.18579860546057717,5.382171720401747
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.14310124334547894,0.14167523040070254,0.7130064723881949,1.4260129447763898,0.0014260129447763899,1.0000000000000002,0.15604431228787688,0.4192392545175495,0.11020971882136273,9.073609938347497,0.3075916008751661,0.20065993639717367,4.983555850534422
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.13310562739671689,0.13209454877753235,0.5055393095922704,1.011078619184541,0.001011078619184541,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.2,0.16000000000000006,6.249999999999997
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2024-10-31,2024-11-01,2024-12-02,RECESSION,0.13275216630855097,0.1317535303339772,0.4993179872868833,0.9986359745737666,0.0009986359745737666,1.0,0.10856165375678073,0.3147720417041309,0.10015405568832056,9.984618127817011,0.20087817960589813,0.15842778469617863,6.312024130853864
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.04130075420401785,-0.043017728777973885,0.8584872869780148,1.7169745739560296,0.0017169745739560296,0.9999999999999999,0.1476326820671912,0.4283692285263506,0.10991423296128129,9.098002806900022,0.5749712105009237,0.3828537605464208,2.6119633736201755
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.03912415235072419,-0.040724152350724185,0.8,1.6,0.0016,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.5,0.32000000000000006,3.1249999999999996
full_dynamic_n10_score,allocation,full_dynamic,10,score,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.038908757006890296,-0.04049618444161023,0.7937137173599679,1.5874274347199357,0.0015874274347199358,0.9999999999999999,0.10382097368414302,0.30719060099788004,0.1000364205174015,9.996359274231013,0.4986670763721156,0.31824837615346996,3.1421998505901776
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.05270293893734928,-0.05418943235745952,0.7432467100551233,1.4864934201102467,0.0014864934201102467,1.0,0.28064958024998427,0.7230145816639275,0.21868731670525937,4.572738899841054,0.6069724684484479,0.45980856828763206,2.17481810685714
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.03715264429330938,-0.03868330071631637,0.7653282115034947,1.5306564230069895,0.0015306564230069895,1.0,0.07501919698842106,0.2212080968399154,0.05385501147870599,18.568374094496203,0.5617977177730021,0.3554544009586631,2.813300376371745
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.054447345048336884,-0.05614394610243932,0.8483005270512197,1.6966010541024394,0.0016966010541024394,1.0,0.12,0.35206745262161065,0.10191174641667186,9.812411573357247,0.3,0.23668213124069487,4.225076032389812
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.05897285720725764,-0.05979790833166053,0.41252556220144565,0.8250511244028913,0.0008250511244028913,0.9999999999999999,0.15383072783606402,0.4320978423333792,0.11048180374172067,9.05126424562867,0.346028475719924,0.2519766143279842,3.9686222575336085
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.047674121433509485,-0.04899214536025477,0.6590119633726413,1.3180239267452827,0.0013180239267452827,1.0,0.15469086656649403,0.4201537637492939,0.10958990997659913,9.124927652678346,0.31331870101126014,0.22518883234653486,4.44071755059832
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.05052788539415691,-0.05211343503204367,0.7927748189433831,1.5855496378867662,0.0015855496378867663,1.0,0.16784591619022887,0.41564654099079223,0.1083399995152665,9.230201259684215,0.24782169620291938,0.18565817347031316,5.386242799377214
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.04551095424738671,-0.046818144472712445,0.6535951126628698,1.3071902253257397,0.0013071902253257398,1.0,0.13847030908331742,0.3941193600093205,0.10575532798716239,9.45578836577756,0.7931885857617901,0.651300610914522,1.5353893167639636
no_quality_n10,factor_ablation,no_quality,10,invvol,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.04063145497243121,-0.04244775278111567,0.9081489043422298,1.8162978086844597,0.0018162978086844598,1.0,0.14619688795490646,0.4041609913304361,0.10806499079635801,9.253690696966236,0.5092231083073793,0.33151123537764904,3.0164890154049404
no_value_n10,factor_ablation,no_value,10,invvol,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.048510442526525276,-0.050162616182487615,0.8260868279811697,1.6521736559623394,0.0016521736559623394,1.0000000000000002,0.13666797825380803,0.3680006039423084,0.10430924920042016,9.586877555590458,1.0000000000000002,1.0000000000000004,0.9999999999999996
no_growth_n10,factor_ablation,no_growth,10,invvol,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.03410445325483257,-0.0354635417601897,0.6795442526785612,1.3590885053571224,0.0013590885053571225,1.0000000000000002,0.15479991705182408,0.40870185518098523,0.10971156379177696,9.114809464368891,0.453623781182827,0.2799862649771222,3.5716037716411213
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.0632334008936348,-0.06472297326424269,0.744786185303943,1.489572370607886,0.0014895723706078862,0.9999999999999999,0.17411661884074722,0.4044480732917842,0.10844083501976923,9.22161840433722,0.30951193921433284,0.22397481510787415,4.464787701770687
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.06470010983518973,-0.06638979206508125,0.8448411149457584,1.6896822298915168,0.001689682229891517,0.9999999999999999,0.14640212855080087,0.388672893332,0.10507347176216794,9.517150078218442,0.425475080952753,0.30143911433960147,3.317419513359502
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.04708517071639164,-0.04809946636356068,0.5071478235845184,1.0142956471690368,0.0010142956471690368,1.0000000000000002,0.19592444860104566,0.44631489345772235,0.11662540402460732,8.574461185051977,0.3124475035895651,0.19119384347373777,5.230293935365964
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.044552415184156806,-0.04541139749877602,0.4294911573096083,0.8589823146192166,0.0008589823146192166,1.0,0.19655856773419564,0.4557610566072672,0.11655033446934758,8.579983957600716,0.4135181143894774,0.25512256435578334,3.9196846524537183
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.04483387322453493,-0.045855478237442876,0.5108025064539746,1.0216050129079493,0.0010216050129079493,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.30000000000000004,0.18000000000000008,5.555555555555554
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2024-11-29,2024-12-02,2025-01-02,HIGH_REAL_RATES,-0.04438708287215123,-0.04539276226990429,0.5028396988765312,1.0056793977530625,0.0010056793977530625,1.0,0.10318692723037493,0.308464038216715,0.100057548118275,9.994248498053643,0.2978243697119661,0.179045829149271,5.5851622165758315
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.0350450382468191,0.03468121044144808,0.18191390268550806,0.3638278053710161,0.00036382780537101613,1.0,0.14410928879362428,0.4178793825230626,0.10898399951579257,9.17565885306946,0.7121788414738881,0.5404333244593739,1.8503670198360858
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.028399038826081156,0.02814694619069741,0.12604631769187463,0.25209263538374926,0.0002520926353837493,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.6000000000000001,0.42000000000000015,2.38095238095238
full_dynamic_n10_score,allocation,full_dynamic,10,score,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.028659720451972754,0.028417096559921348,0.12131194602570303,0.24262389205140605,0.00024262389205140605,1.0,0.1042840769021835,0.3076335166739683,0.10004013739107032,9.995987871256773,0.599989569121619,0.41934136759771184,2.384691989079726
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.0478332909246883,0.046392213093199755,0.7205389157442723,1.4410778314885446,0.0014410778314885447,1.0,0.2916266285089776,0.7352104230520684,0.22251970750881256,4.493983976499684,0.7352104230520683,0.5757277923611793,1.736931955115094
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.02301311883022224,0.022712422825406312,0.15034800240796453,0.30069600481592906,0.00030069600481592905,1.0,0.07666431241176574,0.22230652722228414,0.05416439618638718,18.46231233814297,0.560706431450329,0.35616804573182964,2.80766343860317
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.028506034395363866,0.027638758122795745,0.4336381362840604,0.8672762725681208,0.0008672762725681208,1.0,0.12,0.35899720924725964,0.10386514011813593,9.627869358887907,0.3,0.21025214196648734,4.756194113634251
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.037324707134138525,0.03620864609375132,0.5580305201936019,1.1160610403872038,0.0011160610403872038,1.0000000000000002,0.16162232038291502,0.44415637870904046,0.11049665790627822,9.050047476080106,0.5991759512234911,0.4036137290354856,2.4776164140642507
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.03851405894545279,0.03754337347363007,0.48534273591136023,0.9706854718227205,0.0009706854718227205,1.0,0.14305517932592782,0.41508371472984656,0.11093021667847602,9.014676342861879,0.6236171872932204,0.419977551561992,2.381079646473419
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.014247249523989343,0.013808811657930211,0.21921893302956577,0.43843786605913154,0.00043843786605913155,1.0,0.14868803161109898,0.40992018774388905,0.10886942626708442,9.185315237601651,0.1903106196927478,0.1502186037508283,6.656965083091355
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.04045796729872603,0.03975522641480784,0.3513704419590935,0.702740883918187,0.000702740883918187,1.0,0.13500794365228455,0.3922242580279509,0.10642642744584202,9.396162438214674,0.7687818456179695,0.6100897145815646,1.639103194332425
no_quality_n10,factor_ablation,no_quality,10,invvol,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.0402976593316774,0.03991834938184678,0.1896549749153098,0.3793099498306196,0.00037930994983061963,1.0,0.14862581945601636,0.3913315917529194,0.10653390290993046,9.386683231210014,0.52352363306586,0.3892373850295774,2.5691262927480922
no_value_n10,factor_ablation,no_value,10,invvol,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.016539511900537197,0.015761069141069676,0.3892213797337597,0.7784427594675194,0.0007784427594675194,1.0,0.16218350030131065,0.4346265332914979,0.11176098530039497,8.947666283651365,0.862528074246735,0.7535845826175386,1.3269910545761827
no_growth_n10,factor_ablation,no_growth,10,invvol,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.031640489470511346,0.031030463647739086,0.30501291138612957,0.6100258227722591,0.0006100258227722591,0.9999999999999999,0.1539644874954046,0.41595638401293056,0.10969356964748196,9.116304658638258,0.494451501258933,0.3496043445085363,2.860376353176535
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.02716833005927411,0.02621364388622905,0.47734308652253027,0.9546861730450605,0.0009546861730450605,1.0,0.1732206556804574,0.40482943336368304,0.1088443684309692,9.187429854344881,0.5545388558452659,0.35900665720343217,2.7854636674142426
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.04032535512859958,0.03969264591729702,0.31635460565128176,0.6327092113025635,0.0006327092113025635,1.0,0.18732501473753627,0.4416184870934221,0.11406329943942733,8.767061841228294,0.4884240637462769,0.29432857349684377,3.397563437756829
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.03977893644642382,0.038956432613794015,0.41125191631490365,0.8225038326298073,0.0008225038326298074,1.0,0.151743674796179,0.38319417549616996,0.1056386068956608,9.466236155383037,0.3409762090244187,0.2380774036516852,4.200314623151014
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.04732976540937199,0.04671419638152369,0.30778451392415307,0.6155690278483061,0.0006155690278483062,1.0,0.1473981311354045,0.384894421985341,0.10549076124817944,9.479503116366581,0.3697198915152389,0.28133601580291545,3.554468478364074
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.05098880217419642,0.05035950175131439,0.3146502114410159,0.6293004228820318,0.0006293004228820319,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.30000000000000004,0.24000000000000007,4.166666666666665
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2024-12-31,2025-01-02,2025-02-03,HIGH_REAL_RATES,0.05145829894719312,0.05083530340276325,0.31149777221493524,0.6229955444298705,0.0006229955444298705,1.0,0.10410554801107615,0.30939938495899444,0.10006297094128885,9.99370686871512,0.3014385460045721,0.23870676952271067,4.189240221379057
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,0.0443533636335144,0.043483133482655,0.43511507542969996,0.8702301508593999,0.0008702301508593999,0.9999999999999999,0.1360697821216532,0.3848325224888686,0.10821609642184736,9.240769470207148,0.3779396108301185,0.24446240367300578,4.090608555651794
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,0.029186313951694822,0.02837651164623781,0.40490115272850563,0.8098023054570113,0.0008098023054570112,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.30000000000000004,0.22000000000000008,4.545454545454544
full_dynamic_n10_score,allocation,full_dynamic,10,score,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,0.028821330054120985,0.028023318250475184,0.3990059018229004,0.7980118036458008,0.0007980118036458008,1.0,0.10767962667167884,0.3126130446618073,0.10010680308557883,9.989331086171283,0.30414914248706654,0.22147302550660705,4.515222554586756
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,0.006479074373248017,0.00547405887205155,0.5025077505982334,1.0050155011964668,0.0010050155011964669,1.0,0.30713428079157096,0.7546595559410031,0.23291267351914072,4.293454644999471,0.34042507433638497,0.2908079390138175,3.43869566763267
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,0.024685477607650913,0.024038808885056683,0.32333436129711457,0.6466687225942291,0.0006466687225942291,0.9999999999999998,0.07892554025572164,0.2232171924715145,0.05493556458662698,18.20314412939393,0.48188957317730674,0.3101327370445542,3.224425804027062
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,0.04307342203099864,0.042409006747852605,0.33220764157301863,0.6644152831460373,0.0006644152831460372,1.0,0.12,0.36,0.10524388592553162,9.5017396137157,0.30000000000000004,0.22363366895114425,4.4715985955516535
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,0.024421231325111155,0.023328734799524735,0.5462482627932105,1.092496525586421,0.001092496525586421,1.0,0.15401383870638352,0.4221738204730682,0.11303216540374976,8.847039216032092,0.3964384530067932,0.2725061445370441,3.6696420247656527
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,0.044401371045773304,0.04358866865028765,0.4063511977428279,0.8127023954856558,0.0008127023954856558,1.0,0.13409964188122664,0.37942210471386306,0.10785015317052128,9.272124059192624,0.3710533243871091,0.2410163737470422,4.149095700234649
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,0.03988146848646355,0.03902467431212793,0.4283970871678101,0.8567941743356202,0.0008567941743356202,0.9999999999999999,0.1400845875226142,0.3970702797523642,0.10872647706308206,9.1973917210599,0.2695360426409208,0.1638793657055295,6.1020494904579605
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,0.02732751757359143,0.02688385486209512,0.2218313557481558,0.4436627114963116,0.0004436627114963116,1.0,0.12113306184475937,0.3495785192921915,0.10263325689226574,9.743430446231491,0.6188590623680263,0.44430791915569506,2.250691371651151
no_quality_n10,factor_ablation,no_quality,10,invvol,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,0.04556118726787762,0.045005845549079666,0.27767085939897723,0.5553417187979545,0.0005553417187979545,1.0,0.1418797121950665,0.375166613132605,0.10491624367353257,9.531412534284927,0.36074149735444416,0.29325335302982114,3.41002068575942
no_value_n10,factor_ablation,no_value,10,invvol,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,0.022328031635505983,0.02134342478499208,0.49230342525695137,0.9846068505139027,0.0009846068505139026,1.0,0.12774720235219472,0.3653356188006645,0.10349141136443268,9.662637573649654,0.5942820828006968,0.3961138773903582,2.524526549254245
no_growth_n10,factor_ablation,no_growth,10,invvol,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,0.0626606022227081,0.06203574319735656,0.3124295126757709,0.6248590253515418,0.0006248590253515418,0.9999999999999998,0.13270488028884936,0.3727944922526888,0.1038429863338969,9.629923361261959,0.34035546660118016,0.2632611496364087,3.7985095840427086
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,-0.02600219825756782,-0.027002424443621786,0.5001130930269841,1.0002261860539683,0.0010002261860539683,1.0,0.19744610612614383,0.4941777277851506,0.1260903404255566,7.930821636494805,0.38875213362391464,0.30781020354636307,3.248755202000241
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,-0.03139531514103638,-0.031971825908825975,0.2882553838947979,0.5765107677895958,0.0005765107677895958,1.0,0.1977471859079213,0.49461847367729145,0.12535807246005548,7.977148821577831,0.35866231261322823,0.2664125712648387,3.753576624602702
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,-0.0011595003660283072,-0.0024906043428870486,0.6655519884293707,1.3311039768587414,0.0013311039768587414,1.0,0.19134241940648256,0.513620113085749,0.13037089766935947,7.670423521483705,0.41430099631783707,0.25911038649646595,3.8593589918235067
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,-0.008064688209636482,-0.00910405729511611,0.5196845427398145,1.039369085479629,0.0010393690854796289,1.0,0.20090518242496266,0.48758110793041065,0.12457175478747716,8.027501914105871,0.43846724404633725,0.34973217081113955,2.8593308922101266
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,-0.0420151775284217,-0.04303086225883295,0.5078423652056249,1.0156847304112497,0.0010156847304112497,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.4,0.24000000000000007,4.166666666666665
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2025-01-31,2025-02-03,2025-03-03,HIGH_REAL_RATES,-0.0426235935417031,-0.043633338961371275,0.5048727098340874,1.0097454196681748,0.0010097454196681748,1.0,0.10305699809731915,0.3083669840465452,0.10004503326688871,9.995498700393394,0.4031220072714944,0.24156250718322472,4.139715271465955
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.04829935517113741,-0.049287802678323285,0.4942237535929353,0.9884475071858706,0.0009884475071858707,1.0,0.15245545337350822,0.3854938516574923,0.10610700718902238,9.42444826681963,0.7522505352916341,0.5970919942806181,1.6747838014556018
